import	KERNEL32.DLL	FreeEnvironmentStringsA	0xEXTERNAL:0000004f
import	KERNEL32.DLL	UnhandledExceptionFilter	0xEXTERNAL:00000050
import	KERNEL32.DLL	LCMapStringW	0xEXTERNAL:00000051
import	KERNEL32.DLL	LCMapStringA	0xEXTERNAL:00000052
import	KERNEL32.DLL	GetStringTypeW	0xEXTERNAL:00000053
import	KERNEL32.DLL	GetStringTypeA	0xEXTERNAL:00000054
import	KERNEL32.DLL	EnumSystemLocalesA	0xEXTERNAL:00000055
import	KERNEL32.DLL	GetLocaleInfoA	0xEXTERNAL:00000056
import	KERNEL32.DLL	IsValidCodePage	0xEXTERNAL:00000057
import	KERNEL32.DLL	IsValidLocale	0xEXTERNAL:00000058
import	KERNEL32.DLL	IsBadWritePtr	0xEXTERNAL:00000059
import	KERNEL32.DLL	VirtualAlloc	0xEXTERNAL:0000005a
import	KERNEL32.DLL	GlobalUnlock	0xEXTERNAL:0000005b
import	KERNEL32.DLL	GlobalLock	0xEXTERNAL:0000005c
import	KERNEL32.DLL	GetCurrentThreadId	0xEXTERNAL:0000005d
import	KERNEL32.DLL	GetCurrentThread	0xEXTERNAL:0000005e
import	KERNEL32.DLL	lstrcmpA	0xEXTERNAL:0000005f
import	KERNEL32.DLL	GlobalDeleteAtom	0xEXTERNAL:00000060
import	KERNEL32.DLL	GetModuleFileNameA	0xEXTERNAL:00000061
import	KERNEL32.DLL	WaitForSingleObject	0xEXTERNAL:00000062
import	KERNEL32.DLL	SetEvent	0xEXTERNAL:00000063
import	KERNEL32.DLL	ResumeThread	0xEXTERNAL:00000064
import	KERNEL32.DLL	CreateEventA	0xEXTERNAL:00000065
import	KERNEL32.DLL	GlobalAddAtomA	0xEXTERNAL:00000066
import	KERNEL32.DLL	GetPrivateProfileIntA	0xEXTERNAL:00000067
import	KERNEL32.DLL	GetPrivateProfileStringA	0xEXTERNAL:00000068
import	KERNEL32.DLL	WritePrivateProfileStringA	0xEXTERNAL:00000069
import	KERNEL32.DLL	lstrlenA	0xEXTERNAL:0000006a
import	KERNEL32.DLL	GlobalFindAtomA	0xEXTERNAL:0000006b
import	KERNEL32.DLL	GlobalGetAtomNameA	0xEXTERNAL:0000006c
import	KERNEL32.DLL	FreeLibrary	0xEXTERNAL:0000006d
import	KERNEL32.DLL	GetFileAttributesA	0xEXTERNAL:0000006e
import	KERNEL32.DLL	lstrcpynA	0xEXTERNAL:0000006f
import	KERNEL32.DLL	SetFileTime	0xEXTERNAL:00000070
import	KERNEL32.DLL	GetFileTime	0xEXTERNAL:00000071
import	KERNEL32.DLL	GetDiskFreeSpaceA	0xEXTERNAL:00000072
import	KERNEL32.DLL	SetLastError	0xEXTERNAL:00000073
import	KERNEL32.DLL	DuplicateHandle	0xEXTERNAL:00000074
import	KERNEL32.DLL	GetCurrentProcess	0xEXTERNAL:00000075
import	KERNEL32.DLL	SetFilePointer	0xEXTERNAL:00000076
import	KERNEL32.DLL	FlushFileBuffers	0xEXTERNAL:00000077
import	KERNEL32.DLL	LockFile	0xEXTERNAL:00000078
import	KERNEL32.DLL	UnlockFile	0xEXTERNAL:00000079
import	KERNEL32.DLL	SetEndOfFile	0xEXTERNAL:0000007a
import	KERNEL32.DLL	MoveFileA	0xEXTERNAL:0000007b
import	KERNEL32.DLL	FindClose	0xEXTERNAL:0000007c
import	KERNEL32.DLL	FindFirstFileA	0xEXTERNAL:0000007d
import	KERNEL32.DLL	GetVolumeInformationA	0xEXTERNAL:0000007e
import	KERNEL32.DLL	GetStringTypeExA	0xEXTERNAL:0000007f
import	KERNEL32.DLL	GetThreadLocale	0xEXTERNAL:00000080
import	KERNEL32.DLL	GetShortPathNameA	0xEXTERNAL:00000081
import	KERNEL32.DLL	LocalFileTimeToFileTime	0xEXTERNAL:00000082
import	KERNEL32.DLL	SystemTimeToFileTime	0xEXTERNAL:00000083
import	KERNEL32.DLL	GlobalFlags	0xEXTERNAL:00000084
import	KERNEL32.DLL	LocalAlloc	0xEXTERNAL:00000085
import	KERNEL32.DLL	InitializeCriticalSection	0xEXTERNAL:00000086
import	KERNEL32.DLL	TlsAlloc	0xEXTERNAL:00000087
import	KERNEL32.DLL	DeleteCriticalSection	0xEXTERNAL:00000088
import	KERNEL32.DLL	GlobalHandle	0xEXTERNAL:00000089
import	KERNEL32.DLL	TlsFree	0xEXTERNAL:0000008a
import	KERNEL32.DLL	GlobalReAlloc	0xEXTERNAL:0000008b
import	KERNEL32.DLL	TlsSetValue	0xEXTERNAL:0000008c
import	KERNEL32.DLL	LocalReAlloc	0xEXTERNAL:0000008d
import	KERNEL32.DLL	TlsGetValue	0xEXTERNAL:0000008e
import	KERNEL32.DLL	GetCurrentDirectoryA	0xEXTERNAL:0000008f
