import	KERNEL32.DLL	SetHandleCount	0xEXTERNAL:00000001
import	KERNEL32.DLL	GetExitCodeProcess	0xEXTERNAL:00000002
import	KERNEL32.DLL	WaitForSingleObject	0xEXTERNAL:00000003
import	KERNEL32.DLL	GetFileAttributesA	0xEXTERNAL:00000004
symbol	caseD_6	0x004045fc
symbol	caseD_5	0x00404604
symbol	caseD_4	0x0040460c
symbol	caseD_3	0x00404614
symbol	caseD_2	0x0040461c
symbol	caseD_1	0x00404624
symbol	caseD_0	0x00404637
symbol	switchD	0x00404637
symbol	switchdataD_00404640	0x00404640
symbol	caseD_0	0x00404650
symbol	caseD_0	0x00404650
symbol	caseD_0	0x00404650
symbol	caseD_0	0x00404650
symbol	caseD_0	0x00404650
symbol	caseD_0	0x00404650
symbol	caseD_1	0x00404658
symbol	caseD_1	0x00404658
symbol	caseD_1	0x00404658
symbol	caseD_1	0x00404658
symbol	caseD_1	0x00404658
symbol	caseD_1	0x00404658
symbol	caseD_2	0x00404668
symbol	caseD_2	0x00404668
symbol	caseD_2	0x00404668
symbol	caseD_2	0x00404668
symbol	caseD_2	0x00404668
symbol	caseD_2	0x00404668
symbol	caseD_3	0x0040467c
symbol	caseD_3	0x0040467c
symbol	caseD_3	0x0040467c
symbol	caseD_3	0x0040467c
symbol	caseD_3	0x0040467c
symbol	caseD_3	0x0040467c
symbol	_memset	0x004046a0
symbol	Rsrc_Version_1_411	0x004090f0
symbol	Rsrc_Icon_1_411	0x00409400
symbol	Rsrc_GroupIcon_65_411	0x00409ca8
symbol	ExceptionList	0xffdff000
symbol	StackBase	0xffdff004
symbol	StackLimit	0xffdff008
symbol	SubSystemTib	0xffdff00c
symbol	FiberData	0xffdff010
symbol	ArbitraryUserPointer	0xffdff014
symbol	Self	0xffdff018
symbol	EnvironmentPointer	0xffdff01c
symbol	ClientId	0xffdff020
symbol	ActiveRpcHandle	0xffdff028
symbol	ThreadLocalStoragePointer	0xffdff02c
symbol	ProcessEnvironmentBlock	0xffdff030
symbol	LastErrorValue	0xffdff034
symbol	CountOfOwnedCriticalSections	0xffdff038
symbol	CsrClientThread	0xffdff03c
symbol	Win32ThreadInfo	0xffdff040
symbol	User32Reserved	0xffdff044
symbol	UserReserved	0xffdff0ac
symbol	WOW32Reserved	0xffdff0c0
symbol	CurrentLocale	0xffdff0c4
symbol	FpSoftwareStatusRegister	0xffdff0c8
symbol	SystemReserved1	0xffdff0cc
symbol	ExceptionCode	0xffdff1a4
symbol	ActivationContextStackPointer	0xffdff1a8
symbol	SpareBytes	0xffdff1ac
symbol	TxFsContext	0xffdff1d0
symbol	GdiTebBatch	0xffdff1d4
symbol	RealClientId	0xffdff6b4
symbol	GdiCachedProcessHandle	0xffdff6bc
symbol	GdiClientPID	0xffdff6c0
symbol	GdiCLientTID	0xffdff6c4
symbol	GdiThreadLocalInfo	0xffdff6c8
symbol	Win32ClientInfo	0xffdff6cc
symbol	glDispatchTable	0xffdff7c4
symbol	glReserved1	0xffdffb68
symbol	glReserved2	0xffdffbdc
symbol	glSectionInfo	0xffdffbe0
symbol	glSection	0xffdffbe4
symbol	glTable	0xffdffbe8
symbol	glCurrentRC	0xffdffbec
symbol	glContext	0xffdffbf0
symbol	LastStatusValue	0xffdffbf4
symbol	StaticUnicodeBuffer	0xffdffc00
symbol	DeallocationStack	0xffdffe0c
symbol	TlsSlots	0xffdffe10
symbol	TlsLinks.Flink	0xffdfff10
symbol	TlsLinks.Blink	0xffdfff14
symbol	Vdm	0xffdfff18
symbol	ReservedForNtRpc	0xffdfff1c
symbol	DbgSsReserved	0xffdfff20
symbol	HardErrorMode	0xffdfff28
symbol	Instrumentation	0xffdfff2c
symbol	ActivityId	0xffdfff50
symbol	SubProcessTag	0xffdfff60
symbol	EtwLocalData	0xffdfff64
symbol	EtwTraceData	0xffdfff68
symbol	WinSockData	0xffdfff6c
symbol	GdiBatchCount	0xffdfff70
symbol	IdealProcessorValue	0xffdfff74
symbol	GuaranteedStackBytes	0xffdfff78
symbol	ReservedForPerf	0xffdfff7c
symbol	ReservedForOle	0xffdfff80
symbol	WaitingOnLoaderLock	0xffdfff84
symbol	SavedPriorityState	0xffdfff88
symbol	SoftPatchPtr1	0xffdfff8c
symbol	ThreadPoolData	0xffdfff90
symbol	TlsExpansionSlots	0xffdfff94
symbol	MuiGeneration	0xffdfff98
symbol	IsImpersonating	0xffdfff9c
symbol	NlsCache	0xffdfffa0
symbol	pShimData	0xffdfffa4
symbol	HeapVirtualAffinity	0xffdfffa8
symbol	CurrentTransactionHandle	0xffdfffac
symbol	ActiveFrame	0xffdfffb0
symbol	FlsData	0xffdfffb4
symbol	PreferredLanguages	0xffdfffb8
symbol	UserPrefLanguages	0xffdfffbc
symbol	MergedPrefLanguages	0xffdfffc0
symbol	MuiImpersonation	0xffdfffc4
symbol	CrossTebFlags	0xffdfffc8
symbol	SameTebFlags	0xffdfffca
symbol	TxnScopeEnterCallback	0xffdfffcc
symbol	TxnScopeExitCallback	0xffdfffd0
symbol	TxnScopeContext	0xffdfffd4
symbol	LockCount	0xffdfffd8
symbol	ResourceRetValue	0xffdfffe0
